root_id,primary_type
1828,KCg-m
1829,T5c
1830,LPi10
1831,CL196a
1832,CB2558
1833,T5b
1834,CB1712
1835,CB1917
1836,JO-B
1837,CB2803
1838,Dm10
1839,T4b
1840,CB0226
1841,Y3
1842,CB1712
1843,T5d
1844,LLPC2
1845,T5b
1846,LPLC2
1847,LC11
1848,KCg-m
1849,MTe01a
1850,LPi10
1851,LTe59
1852,CB3551
1853,CB2558
1854,TmY3
1855,Tm9
1856,DNge085
1857,T5c
1858,T5d
1859,Tm4
1860,KCg-m
1861,AN_GNG_45
1862,Dm15
1863,CB1523
1864,CB1617
1865,WED012
1866,CB3548
1867,KCg-m
1868,CB1320
1869,CB2461
1870,Dm10
1871,Tm31
1872,T5c
1873,T5d
1874,CB2460
1875,Mi4
1876,Tm4
1877,TmY31
1878,TmY10
1879,WED097
1880,cMLLP02
1881,CL096
1882,TmY15
1883,Tm20
1884,AN_GNG_44
1885,CB2558
1886,T4a
1887,Dm11
1888,T5b
1889,KCg-m
1890,KCg-m
1891,PPM1201
1892,LPi10
1893,T5d
1894,T5d
1895,T5b
1896,CB1737
1897,R8
1898,C3
1899,Dm2
1900,Mi1
1901,L1
1902,TmY16
1903,L1
1904,vDeltaA
1905,Lawf2
1906,CB2717
1907,Tm21
1908,Pm04
1909,CB1617
1910,R1-6
1911,Mi4
1912,Tm4
1913,L5
1914,Mi2
1915,Sm02
1916,L1-3
1917,R1-6
1918,L1
1919,Mi15
1920,Tm2
1921,Mi9
1922,KCapbp-m
1923,Tm2
1924,C2
1925,MeTu3b
1926,L5
1927,L3
1928,L5
1929,R1-6
1930,R1-6
1931,vDeltaA
1932,Mi9
1933,C3
1934,Dm3v
1935,R7
1936,Tm2
1937,BM_InOm
1938,T1
1939,vDeltaA
1940,Tm16
1941,Mi1
1942,Mi15
1943,Tm1
1944,L2
1945,FS4A
1946,R1-6
1947,L5
1948,T4c
1949,TmY9q__perp
1950,L1-3
1951,lLN2X12
1952,Tm1
1953,Mi1
1954,CB1239
1955,vDeltaA
1956,Tm16
1957,Tm27
1958,L2
1959,Tm8b
1960,Dm3q
1961,L5
1962,vDeltaA
1963,T4c
1964,Tm1
1965,L4
1966,R1-6
1967,Dm3q
1968,Tm1
1969,Dm3q
1970,C2
1971,L3
1972,CB2021
1973,TmY5a
1974,CB1862
1975,Tm8a
1976,KCg-m
1977,AN_GNG_SAD_32
1978,KCg-m
1979,WED026
1980,R8
1981,LAL004
1982,Tm4
1983,CB1523
1984,Tm4
1985,KCg-m
1986,TmY10
1987,LHAD1a2
1988,Dm10
1989,SMP577
1990,SMP021
1991,CB3261
1992,T5d
1993,Dm10
1994,TmY15
1995,KCab
1996,LPi10
1997,LPLC2
1998,ORN_DA4l
1999,T2
2000,KCab
2001,LC25
2002,LLPC2
2003,AVLP267
2004,Li01
2005,CB2017
2006,T5c
2007,KCab
2008,T5b
2009,BM_InOm
2010,AVLP292
2011,DNg88
2012,WED024
2013,Tm8a
2014,AN_AVLP_GNG_17
2015,T4a
2016,CB1042
2017,TmY10
2018,LHAD1a2
2019,T4b
2020,TmY3
2021,TmY3
2022,Tm4
2023,TmY15
2024,DNp53
2025,LPLC2
2026,Tm4
2027,KCab
2028,T5c
2029,LC29
2030,TmY3
2031,LC12
2032,T5d
2033,CB1094
2034,LC11
2035,Dm10
2036,CB.FB5D3
2037,CB3445
2038,Li01
2039,Sm23
2040,TmY5a
2041,KCab
2042,Tm4
2043,T5d
2044,TmY15
2045,T5d
2046,WED026
2047,ORN_DA4l
2048,CB1712
2049,PLP115_b
2050,LC10a
2051,T5b
2052,LPi10
2053,SMP021
2054,SA_DMT_ADMN_11
2055,KCapbp-ap1
2056,CB2558
2057,Dm3v
2058,WED026
2059,CB2228
2060,Dm10
2061,CB3548
2062,CB2561
2063,AVLP265b
2064,LMt1
2065,LC29
2066,KCg-m
2067,PS083b
2068,KCg-m
2069,CB1764
2070,LLPC4
2071,AN_GNG_55
2072,KCg-m
2073,KCapbp-ap2
2074,CB1050
2075,DNg08_b
2076,T5d
2077,KCg-m
2078,CB3548
2079,Tm4
2080,KCab
2081,MeTu3b
2082,Li01
2083,Lawf2
2084,CB1094
2085,LC10a
2086,SMP577
2087,T5a
2088,Li01
2089,Dm10
2090,CB3548
2091,LHAD1a2
2092,KCapbp-m
2093,TmY5a
2094,T4a
2095,LC9
2096,KCab
2097,TmY10
2098,CB3548
2099,KCab
2100,KCab
2101,KCapbp-ap2
2102,CB2017
2103,AN_AVLP_GNG_17
2104,WED051
2105,TmY10
2106,KCapbp-ap1
2107,KCab
2108,ocellar_retinula_cell
2109,CB3261
2110,TmY3
2111,LPi10
2112,CB3645
2113,Pm09
2114,TmY3
2115,R1-6
2116,Mi2
2117,MeTu3b
2118,Tm5b
2119,CB1622
2120,L1
2121,Dm3q
2122,Mi10
2123,Tm9
2124,C3
2125,R1-6
2126,L1
2127,LPi05
2128,R1-6
2129,T1
2130,LHAV7a3
2131,Dm3v
2132,Mi2
2133,Sm19
2134,LHAV7a3
2135,Mi9
2136,Tm16
2137,T4d
2138,FS1A
2139,Tm3
2140,L5
2141,C2
2142,Tm8b
2143,Mi9
2144,C2
2145,Tm1
2146,Tm2
2147,T1
2148,Sm19
2149,Tm2
2150,L5
2151,L4
2152,CB1668
2153,Tm1
2154,C3
2155,T4d
2156,R7
2157,T4c
2158,T4c
2159,Pm04
2160,Sm19
2161,Dm3q
2162,SMP166
2163,T4d
2164,R7
2165,WEDPN2B
2166,CB2460
2167,WED026
2168,AVLP265b
2169,Li01
2170,Tm4
2171,LMt1
2172,CB2199
2173,LHAD1a2
2174,Pm09
2175,KCg-m
2176,LC12
2177,CB3393
2178,KCg-m
2179,SLP265a
2180,PVLP081
2181,T2
2182,Pm09
2183,SLP258
2184,CB3111
2185,T5b
2186,LC12
2187,CB0806
2188,CRE059
2189,T5d
2190,PS083b
2191,Tlp1
2192,Tm36
2193,LHAD1a2
2194,BM_InOm
2195,T5c
2196,T5b
2197,KCg-m
2198,FR1
2199,LPi10
2200,AVLP441
2201,TmY5a
2202,L5
2203,Tm4
2204,DNp44
2205,CB3802
2206,T5b
2207,TmY10
2208,LC46
2209,CB3643
2210,CB2199
2211,cMLLP02
2212,Tm31
2213,TmY5a
2214,JO-B
2215,BM_vOcci_vPoOr
2216,T3
2217,JO-FVA
2218,CB.FB5C0
2219,T2
2220,Sm23
2221,LAL074
2222,Y3
2223,PLP115_b
2224,Y3
2225,TmY15
2226,CB1100
2227,KCg-m
2228,Mi1
2229,KCg-m
2230,T5c
2231,LPi10
2232,T4b
2233,T5b
2234,T4b
2235,ocellar_retinula_cell
2236,CL023
2237,T3
2238,CB0982
2239,T2
2240,T5a
2241,LC10e
2242,CB.FB5C0
2243,Tm4
2244,R1-6
2245,LHAV7a3
2246,Sm01
2247,CB3788
2248,R1-6
2249,R1-6
2250,Tm3
2251,Tm32
2252,Dm3p
2253,C3
2254,CL006
2255,Tm2
2256,Sm02
2257,C2
2258,T4d
2259,L1
2260,Dm15
2261,Mi1
2262,R1-6
2263,R1-6
2264,Tm3
2265,Mi1
2266,Sm19
2267,L1
2268,R1-6
2269,LPi05
2270,R1-6
2271,Tm33
2272,R1-6
2273,R8
2274,Lawf2
2275,Tm9
2276,Sm01
2277,Dm3q
2278,LHAV7a3
2279,Dm3p
2280,R7
2281,T4c
2282,Tm20
2283,LLPC2
2284,R1-6
2285,L4
2286,L1
2287,Tm2
2288,vDeltaA
2289,Dm2
2290,R1-6
2291,Tm1
2292,Dm2
2293,Tm1
2294,Dm3q
2295,Tm20
2296,Tm2
2297,Sm12
2298,Dm16
2299,R1-6
2300,Tm3
2301,CB1622
2302,Tm2
2303,Mi4
2304,LHAV7a3
2305,Tm1
2306,Tm3
2307,L1
2308,Dm3v
2309,R7
2310,Dm2
2311,TmY15
2312,C3
2313,R1-6
2314,R1-6
2315,FS4A
2316,R8
2317,Mi15
2318,Mi9
2319,Dm2
2320,C3
2321,CB1239
2322,R1-6
2323,Dm3q
2324,Tm20
2325,Tm9
2326,Tm3
2327,Tm20
2328,T1
2329,R8
2330,T1
2331,PAM06
2332,MeTu3b
2333,L5
2334,Mi9
2335,L2
2336,LB3
2337,R1-6
2338,Mi4
2339,R1-6
2340,Tm27
2341,FS1A
2342,Tm21
2343,L4
2344,R8
2345,R1-6
2346,Sm06
2347,Sm12
2348,Sm02
2349,L2
2350,L5
2351,Mi9
2352,R7
2353,Tm20
2354,Tm1
2355,MeTu3b
2356,T4d
2357,Sm16
2358,Mi10
2359,T4d
2360,Mi9
2361,Mi2
2362,L2
2363,Dm11
2364,L2
2365,C2
2366,R1-6
2367,L1
2368,R7
2369,R1-6
2370,C3
2371,Tm5d
2372,vDeltaA
2373,Tm27
2374,L1-3
2375,R1-6
2376,Tm9
2377,Tm21
2378,Mi1
2379,Tm2
2380,Dm3v
2381,ORN_DA4l
2382,L4
2383,R7
2384,R1-6
2385,LHAV7a3
2386,L5
2387,Mi9
2388,CB1125
2389,C3
2390,R1-6
2391,Dm3p
2392,R1-6
2393,Tm21
2394,Dm3p
2395,C2
2396,Tm21
2397,Sm12
2398,Pm02
2399,Tm37
2400,C3
2401,MeTu3b
2402,L3
2403,Tm5e
2404,L2
2405,vDeltaA
2406,Mi1
2407,Tm27
2408,L2
2409,C2
2410,C2
2411,vDeltaA
2412,R1-6
2413,C2
2414,L1
2415,Tm1
2416,Mi9
2417,Mi10
2418,Dm2
2419,Sm19
2420,Dm15
2421,BM_InOm
2422,Mi4
2423,Sm02
2424,R1-6
2425,Tm21
2426,CB2717
2427,C2
2428,Tm2
2429,R1-6
2430,Tm27
2431,T4d
2432,Mi9
2433,T4b
2434,Dm3p
2435,Tm2
2436,CL089_b
2437,Tm37
2438,Tm21
2439,L4
2440,TmY16
2441,Mi15
2442,Mi9
2443,L1
2444,Tm1
2445,T4c
2446,Lawf2
2447,L1
2448,T4c
2449,C2
2450,R1-6
2451,C2
2452,Tm9
2453,R1-6
2454,R1-6
2455,Mi9
2456,CL062_a
2457,R8
2458,T4d
2459,C2
2460,Sm06
2461,Tm2
2462,LC6
2463,MTe23
2464,Tm32
2465,Tm9
2466,R1-6
2467,Tm5b
2468,C2
2469,C3
2470,Mi1
2471,Tm1
2472,L5
2473,L1
2474,Mi10
2475,R1-6
2476,R1-6
2477,L3
2478,Mi2
2479,Tm21
2480,Dm3v
2481,MeTu3b
2482,Tm5e
2483,R1-6
2484,R8
2485,R7
2486,Mi15
2487,Dm2
2488,R1-6
2489,KCg-m
2490,Pm05
2491,Mi4
2492,R1-6
2493,Tm3
2494,R1-6
2495,R1-6
2496,C2
2497,L2
2498,CB0593
2499,Tm20
2500,Mi1
2501,Mi2
2502,R1-6
2503,LT51
2504,Mi4
2505,vDeltaA
2506,R8
2507,FS1A
2508,C2
2509,L2
2510,Dm2
2511,LMt4
2512,CB3424
2513,Tm3
2514,Tm1
2515,T4c
2516,R8
2517,FS1A
2518,TmY16
2519,T1
2520,Dm3p
2521,Lawf2
2522,LHAV7a3
2523,Mi4
2524,R1-6
2525,Mi4
2526,T1
2527,Mi1
2528,L5
2529,R1-6
2530,vDeltaA
2531,C2
2532,CB1239
2533,Tm3
2534,Sm19
2535,CB1100
2536,Tm9
2537,TmY9q
2538,L1
2539,Mi1
2540,Mi1
2541,KCapbp-m
2542,L5
2543,LC10a
2544,Dm2
2545,Dm2
2546,Sm16
2547,R1-6
2548,Tm2
2549,T4c
2550,Tm21
2551,Mi1
2552,Sm02
2553,Tm27
2554,Sm15
2555,Tm1
2556,vDeltaA
2557,vDeltaA
2558,Tm5b
2559,L5
2560,C2
2561,Lawf2
2562,R1-6
2563,T4d
2564,R1-6
2565,CB3501
2566,R1-6
2567,CB2717
2568,L1
2569,Mi4
2570,Mi4
2571,T1
2572,Tm3
2573,L1
2574,Tm2
2575,C3
2576,Tm36
2577,Tm1
2578,Mi15
2579,C2
2580,Tm1
2581,Tm27
2582,T1
2583,Tm2
2584,Tm1
2585,R1-6
2586,T4d
2587,Tm1
2588,T4c
2589,Tm1
2590,T1
2591,R1-6
2592,L1
2593,R7
2594,T4d
2595,R1-6
2596,L3
2597,Sm12
2598,Dm3v
2599,Tm5d
2600,R1-6
2601,Mi2
2602,Sm19
2603,Sm19
2604,Sm01
2605,Tm5b
2606,Sm12
2607,C2
2608,R1-6
2609,L1
2610,Tm1
2611,Sm12
2612,Dm3q
2613,T1
2614,R1-6
2615,CB1239
2616,R7
2617,Dm2
2618,Mi9
2619,MeTu3b
2620,Dm9
2621,R1-6
2622,L1
2623,T4d
2624,JO-B
2625,KCg-m
2626,ORN_DA4l
2627,Mi13
2628,Dm15
2629,C2
2630,Mi1
2631,R8
2632,CB1239
2633,R1-6
2634,CB1239
2635,R1-6
2636,Mi4
2637,Tm20
2638,Tm2
2639,Mi9
2640,Mi15
2641,T4d
2642,Tm5e
2643,T1
2644,Tm2
2645,Tm20
2646,L5
2647,T4c
2648,T4c
2649,T4d
2650,Tm21
2651,aSP8
2652,T4d
2653,T2a
2654,T4d
2655,T4d
2656,T4d
2657,T4d
2658,T2a
2659,T2a
2660,T2a
2661,T2a
2662,T2a
2663,LC36
2664,T2a
2665,T2a
2666,T2a
2667,T2a
2668,TmY5a
2669,T2a
2670,T2a
2671,T2a
2672,T2a
2673,AN_multi_97
2674,untyped
2675,T2a
2676,untyped
2677,T2a
2678,AN_multi_65
2679,T2a
2680,TmY5a
2681,TmY5a
2682,T2a
2683,TmY5a
2684,T2a
2685,T2a
2686,T2a
2687,T2a
2688,T2a
2689,LC4
2690,TmY5a
2691,T2a
2692,T2a
2693,T2a
2694,T2a
2695,TmY5a
2696,T2a
2697,T2a
2698,TmY5a
2699,T2a
2700,T2a
2701,T2a
2702,T2a
2703,T2a
2704,AVLP538
2705,T4d
2706,T2a
2707,T2a
2708,T4d
2709,T4d
2710,T2a
2711,LAL103
2712,T4d
2713,JO-EV
2714,BM_Vib
2715,Tm9
2716,T4c
2717,TmY16
2718,T4d
2719,L3
2720,Tm3
2721,Tm3
2722,CB1239
2723,C3
2724,ORN_DA4l
2725,R1-6
2726,Mi15
2727,KCab
2728,L1
2729,Mi4
2730,Mi15
2731,Mi4
2732,CB3802
2733,Tm4
2734,Sm16
2735,R7
2736,MeTu4d
2737,Dm3q
2738,vDeltaA
2739,Tm27
2740,Tm1
2741,T5c
2742,Sm12
2743,Tm3
2744,T4c
2745,L4
2746,R7
2747,C2
2748,Sm12
2749,Dm4
2750,Mi15
2751,Sm19
2752,Tm1
2753,MeTu3b
2754,Dm3p
2755,Dm2
2756,Mi2
2757,T4c
2758,C3
2759,R8
2760,Tm27
2761,Tm9
2762,Mi13
2763,T4c
2764,R1-6
2765,Mi4
2766,Tm1
2767,Dm2
2768,Sm12
2769,T4c
2770,T4c
2771,Mi4
2772,Dm2
2773,Dm15
2774,Tm3
2775,LC12
2776,C2
2777,R1-6
2778,L1
2779,L1
2780,T1
2781,FS4A
2782,Tm27
2783,Tm20
2784,MeTu3b
2785,R1-6
2786,R8
2787,MTe01a
2788,T4d
2789,C2
2790,R8
2791,vDeltaA
2792,Tm5e
2793,Tm21
2794,R1-6
2795,vDeltaA
2796,Sm02
2797,Dm3p
2798,Dm3p
2799,Mi1
2800,L5
2801,Mi4
2802,Sm15
2803,R1-6
2804,R1-6
2805,Tm3
2806,Mi9
2807,L5
2808,CB2717
2809,R1-6
2810,Tm20
2811,Tm9
2812,T4d
2813,Mi4
2814,R1-6
2815,R1-6
2816,LHAV7a3
2817,Tm2
2818,R1-6
2819,Mi15
2820,Dm2
2821,Tm1
2822,L4
2823,Dm3p
2824,Mi14
2825,Tm3
2826,Tm20
2827,L3
2828,Tm21
2829,T4d
2830,R8
2831,Tm32
2832,T4c
2833,Mi4
2834,Tm5d
2835,Sm06
2836,R1-6
2837,Sm12
2838,R7
2839,CB1978
2840,R1-6
2841,T4c
2842,Mi9
2843,Mi9
2844,R7
2845,LPLC2
2846,R1-6
2847,R1-6
2848,R1-6
2849,Tm1
2850,Tm2
2851,R1-6
2852,C2
2853,Tm21
2854,MeTu3b
2855,Tm1
2856,T1
2857,L2
2858,T4d
2859,Sm01
2860,Lawf2
2861,Tm21
2862,T1
2863,MeTu1
2864,Tm21
2865,Dm16
2866,R1-6
2867,Sm06
2868,Mi10
2869,R7
2870,Y4
2871,Tm27
2872,R7
2873,Mi4
2874,Tm5d
2875,Mi4
2876,Mi9
2877,Mi10
2878,T4c
2879,TmY16
2880,Dm3v
2881,T1
2882,MeTu4d
2883,vDeltaA
2884,T4d
2885,T4c
2886,Mi9
2887,Sm01
2888,L1
2889,T4c
2890,L3
2891,Lawf2
2892,R1-6
2893,SMP018
2894,Dm15
2895,Sm19
2896,Mi13
2897,Mi4
2898,Mi1
2899,R8
2900,Dm15
2901,L1
2902,Tm2
2903,Sm12
2904,Pm05
2905,Dm3p
2906,R1-6
2907,Mi2
2908,L1
2909,T4d
2910,Mi15
2911,R1-6
2912,FS4A
2913,C2
2914,Mi4
2915,TmY3
2916,R1-6
2917,C2
2918,Sm21
2919,Dm15
2920,R1-6
2921,vDeltaA
2922,Mi13
2923,R1-6
2924,Dm3p
2925,L1-3
2926,Mi13
2927,Mi2
2928,Sm24
2929,KCab
2930,C3
2931,CB1397
2932,L4
2933,Dm3q
2934,Mi4
2935,Mi2
2936,C2
2937,Mi4
2938,TmY9q__perp
2939,R1-6
2940,KCapbp-m
2941,R1-6
2942,R1-6
2943,Dm3p
2944,Dm2
2945,R1-6
2946,T4d
2947,CB.FB7C0
2948,Mi4
2949,KCg-m
2950,VP4_vPN
2951,TmY11
2952,LHAD1a2
2953,CB2803
2954,Tm32
2955,LC12
2956,CB2199
2957,LMt4
2958,KCg-m
2959,CB1978
2960,CB2960
2961,T5a
2962,AN_AVLP_21
2963,CB1099
2964,SMP570a
2965,T5b
2966,T5d
2967,Tm9
2968,Li01
2969,Mi1
2970,R1-6
2971,CB2292
2972,Tm21
2973,CB0854
2974,CB.FB5D3
2975,MeTu1
2976,CB1978
2977,LPi10
2978,Li01
2979,TmY3
2980,T4b
2981,CB.FB5C0
2982,JO-B
2983,LC25
2984,Sm24
2985,TmY15
2986,CB.FB5C0
2987,KCg-m
2988,DNge028
2989,CL062_a
2990,Li01
2991,CB0434
2992,ORN_VC4
2993,Dm10
2994,PS300
2995,T5c
2996,LPi10
2997,LC12
2998,TmY11
2999,SMP570a
3000,CB3501
3001,KCg-m
3002,T5a
3003,CB2199
3004,Dm15
3005,TRN_VP2
3006,T5a
3007,Mi2
3008,CB3111
3009,CB1712
3010,PLP115_b
3011,ORN_VM4
3012,Tm1
3013,CB1050
3014,KCg-m
3015,T5d
3016,CB2191
3017,TmY3
3018,T5b
3019,CB.FB5C0
3020,KCg-m
3021,CB.FB5C0
3022,Dm10
3023,Li01
3024,Tm5a
3025,TmY14
3026,CB2584
3027,TmY11
3028,LPi05
3029,L4
3030,R1-6
3031,L4
3032,C2
3033,L1
3034,R8
3035,R1-6
3036,Tm20
3037,R1-6
3038,L1-3
3039,C3
3040,C3
3041,Tm2
3042,CB1178
3043,CB1239
3044,T4d
3045,Mi4
3046,Mi1
3047,R8
3048,vDeltaA
3049,Lawf2
3050,CB2191
3051,SA_DMT_ADMN_11
3052,KCab
3053,CB2803
3054,CB3445
3055,C3
3056,Tm5a
3057,LC29
3058,JO-FVA
3059,TmY3
3060,CB2199
3061,T4b
3062,Pm09
3063,CB0512
3064,vDeltaA
3065,TmY11
3066,T5b
3067,WED162
3068,Y1
3069,CB3111
3070,AN_multi_120
3071,T5c
3072,KCab
3073,T4a
3074,CB3643
3075,Dm10
3076,CB1468
3077,CB1712
3078,KCg-m
3079,T5b
3080,CB1050
3081,TmY15
3082,T5a
3083,LMt1
3084,CB2198
3085,CB3501
3086,LPi10
3087,KCapbp-ap2
3088,Mi4
3089,DNp104
3090,T2
3091,SMP555
3092,Tm9
3093,TmY14
3094,Tm8a
3095,CB2802
3096,KCapbp-ap2
3097,T5b
3098,CL133
3099,Sm01
3100,CL348
3101,TmY10
3102,KCab
3103,T5a
3104,CB2198
3105,KCab
3106,T5c
3107,KCg-m
3108,T5c
3109,CB1978
3110,CB3308
3111,Li01
3112,LPi10
3113,Dm3p
3114,CB1439
3115,KCg-m
3116,T5b
3117,SMP174
3118,CB.FB5C0
3119,TmY11
3120,T3
3121,AN_GNG_SAD_32
3122,PLP115_b
3123,CB2802
3124,CB2460
3125,LC12
3126,C3
3127,KCg-m
3128,PLP109
3129,L1
3130,vDeltaA
3131,L1
3132,Tm16
3133,T1
3134,R1-6
3135,Mi9
3136,vDeltaA
3137,L1
3138,T4c
3139,C2
3140,Tm3
3141,C2
3142,C3
3143,Tm27
3144,R1-6
3145,Mi9
3146,Mi9
3147,Dm10
3148,L5
3149,R1-6
3150,LPi05
3151,CB0327
3152,Mi4
3153,SMP553
3154,C3
3155,FS4A
3156,Tm20
3157,L3
3158,MeTu1
3159,L1
3160,Tm16
3161,Tm3
3162,Sm01
3163,Mi4
3164,C2
3165,Tm5b
3166,CB.FB7C0
3167,Sm12
3168,R1-6
3169,T1
3170,Tm1
3171,R1-6
3172,Tm21
3173,Mi1
3174,Sm24
3175,Tm1
3176,R7
3177,Tm3
3178,Tm3
3179,R7
3180,R1-6
3181,C3
3182,Mi15
3183,L4
3184,Dm16
3185,Tm16
3186,R7
3187,Mi4
3188,Tm20
3189,Sm15
3190,R1-6
3191,FS1A
3192,R1-6
3193,R1-6
3194,Dm2
3195,CB1239
3196,T1
3197,R1-6
3198,R1-6
3199,L1
3200,C3
3201,Tm9
3202,R8
3203,L1
3204,Dm3p
3205,Sm20
3206,C2
3207,Tm21
3208,CB1239
3209,L2
3210,Mi15
3211,Lawf2
3212,T1
3213,CB2717
3214,R1-6
3215,CB3545
3216,T5d
3217,SMP174
3218,LHAD1a2
3219,CL086_a
3220,Dm10
3221,LPLC2
3222,PLP115_b
3223,Pm09
3224,LC22
3225,KCab
3226,T4a
3227,CB1978
3228,KCg-m
3229,CB1094
3230,WV-WV-1
3231,CB0463
3232,Y3
3233,T5c
3234,LC25
3235,CL062_a
3236,LHAD1a2
3237,Li01
3238,T2
3239,SA_DMT_ADMN_11
3240,LC16
3241,BM_InOm
3242,T3
3243,Li01
3244,CB1978
3245,WED026
3246,TmY3
3247,TmY31
3248,Tm4
3249,CL313
3250,LLPC2
3251,CB1450
3252,SMP173
3253,KCg-m
3254,DNb03
3255,T5b
3256,DNae004
3257,DNg24
3258,BM_InOm
3259,TmY14
3260,T5b
3261,DNg46
3262,KCg-m
3263,JO-EV
3264,Y3
3265,LHAD1a4a
3266,TRN_VP2
3267,Tm8a
3268,T4b
3269,LC16
3270,CB1292
3271,T5c
3272,KCapbp-ap2
3273,CL294
3274,KCab
3275,LHAD1a4a
3276,KCg-m
3277,CB2198
3278,T5c
3279,CB3545
3280,CB3445
3281,KCg-m
3282,TmY3
3283,CL348
3284,T5a
3285,KCab
3286,CB2198
3287,T4b
3288,SMP173
3289,lLN2X02
3290,TmY3
3291,T5a
3292,TmY15
3293,T5d
3294,KCg-m
3295,T5d
3296,CB3801
3297,Pm09
3298,Tm3
3299,Dm10
3300,T5b
3301,Tm4
3302,Mi13
3303,Mi1
3304,MeTu3b
3305,Tm5b
3306,R1-6
3307,Dm3q
3308,R8
3309,R8
3310,Dm3p
3311,Tm3
3312,R1-6
3313,C3
3314,T2a
3315,Mi10
3316,Tm5e
3317,Mi10
3318,Tm2
3319,Dm3q
3320,LPi10
3321,L3
3322,R7
3323,MeTu1
3324,Dm3p
3325,R1-6
3326,CB1239
3327,T4c
3328,Sm12
3329,C3
3330,C2
3331,Tm21
3332,L5
3333,CB2802
3334,T1
3335,R1-6
3336,T4c
3337,L3
3338,Dm2
3339,C2
3340,Dm11
3341,R1-6
3342,T4c
3343,Tm2
3344,L1
3345,Sm12
3346,LB3
3347,LC16
3348,Sm21
3349,T1
3350,L1
3351,CB2017
3352,L1
3353,Mi10
3354,R1-6
3355,R1-6
3356,Lawf2
3357,Mi9
3358,MeTu3b
3359,Dm4
3360,Tm9
3361,Tm2
3362,C2
3363,Sm12
3364,Tm9
3365,Tm27
3366,L5
3367,R1-6
3368,Tm21
3369,Mi4
3370,Mi2
3371,vDeltaA
3372,Tm4
3373,CB3438
3374,TmY14
3375,CB2584
3376,Li01
3377,ORN_DA4l
3378,LC10a
3379,Tm5a
3380,CB2584
3381,Y3
3382,TmY15
3383,SMP173
3384,T5c
3385,WEDPN1B
3386,LPi10
3387,AN_LAL_1
3388,CB3801
3389,Pm09
3390,LC10e
3391,CB3111
3392,PS142b
3393,Tm5a
3394,LPi10
3395,Tm4
3396,Tm31
3397,CB1050
3398,CB1482
3399,LC10a
3400,CB0891
3401,LPi10
3402,SMP173
3403,LAL004
3404,Pm09
3405,LMt1
3406,CB1134
3407,CB3261
3408,T4b
3409,Mi4
3410,DNge030
3411,Dm10
3412,Sm06
3413,KCab
3414,CB0950
3415,CB1121
3416,LC29
3417,CB3077
3418,LMt1
3419,LPi10
3420,LHAD1a2
3421,KCab
3422,BM_InOm
3423,T5c
3424,T5b
3425,Tm4
3426,ORN_DA4l
3427,T4b
3428,T2
3429,TmY11
3430,CB3308
3431,Tm3
3432,CB3775
3433,T5a
3434,KCapbp-ap2
3435,Li01
3436,R1-6
3437,TRN_VP2
3438,LHAD1a2
3439,Mi9
3440,CB1891
3441,LTe59
3442,TmY3
3443,Lawf2
3444,TmY11
3445,CB1366
3446,LC16
3447,BM_InOm
3448,LPi10
3449,Tm2
3450,Mi1
3451,Sm24
3452,Mi9
3453,Mi15
3454,R1-6
3455,Tm37
3456,Sm24
3457,Tm9
3458,CB1556
3459,vDeltaA
3460,T1
3461,C2
3462,R1-6
3463,MeTu4d
3464,Tm3
3465,CB1764
3466,R1-6
3467,L5
3468,KCapbp-m
3469,L1
3470,Sm24
3471,R1-6
3472,Tm5e
3473,Mi4
3474,Sm12
3475,C2
3476,Tm21
3477,Mi1
3478,Dm15
3479,Mi4
3480,L3
3481,R8
3482,L1-3
3483,Pm05
3484,R1-6
3485,L3
3486,Dm11
3487,Mi9
3488,T4c
3489,T3
3490,Tm37
3491,Tm37
3492,Dm9
3493,L2
3494,Mi9
3495,LPi05
3496,L5
3497,Dm3p
3498,Dm9
3499,vDeltaA
3500,L3
3501,R7
3502,T4c
3503,R8
3504,R1-6
3505,R1-6
3506,TmY9q__perp
3507,T1
3508,Dm1
3509,L1
3510,Tm1
3511,Sm01
3512,Tm27
3513,Tm20
3514,R1-6
3515,Tm20
3516,Dm3v
3517,T4c
3518,Mi4
3519,R8
3520,T1
3521,T5d
3522,MeTu3b
3523,R8
3524,T4c
3525,Tm33
3526,R7
3527,Sm15
3528,MeTu1
3529,ORN_VM4
3530,C2
3531,Tm2
3532,R1-6
3533,R1-6
3534,R1-6
3535,Dm2
3536,Tm27
3537,Mi1
3538,C2
3539,Mi4
3540,KCg-m
3541,Tm3
3542,T4c
3543,R1-6
3544,Tm3
3545,L1
3546,R1-6
3547,LHPV4j3
3548,Mi4
3549,R1-6
3550,Mi1
3551,L2
3552,KCapbp-m
3553,R1-6
3554,R1-6
3555,R1-6
3556,T1
3557,L1
3558,R1-6
3559,Dm9
3560,Mi1
3561,R1-6
3562,Dm3q
3563,Tm1
3564,Tm9
3565,L1
3566,L2
3567,R1-6
3568,vDeltaA
3569,R1-6
3570,Dm3p
3571,Dm2
3572,Tm2
3573,Dm2
3574,R7
3575,T1
3576,Sm24
3577,CB1239
3578,L1
3579,R1-6
3580,Sm12
3581,Mi4
3582,Tm16
3583,Mi10
3584,Sm12
3585,Tm2
3586,Dm11
3587,R1-6
3588,T4d
3589,T1
3590,MeTu3b
3591,Dm2
3592,Mi15
3593,Tm9
3594,L1
